2.5,2.35,18.31
2.5,2.28,18.3
2.5,2.2,18.29
2.5,2.13,18.36
2.53,2.07,18.54
2.54,2.01,18.67
2.55,1.94,18.76
2.53,1.85,18.65
2.55,1.79,18.76
2.53,1.7,18.64
2.53,1.62,18.67
2.54,1.55,18.7
2.54,1.47,18.73
2.52,1.39,18.61
2.5,1.31,18.5
2.51,1.24,18.58
2.5,1.15,18.5
2.51,1.08,18.59
2.51,1.01,18.56
2.5,0.93,18.54
2.49,0.85,18.44
2.56,0.8,18.99
2.46,0.69,18.25
2.52,0.63,18.67
2.44,0.54,18.09
2.47,0.47,18.29
2.45,0.4,18.15
2.45,0.32,18.15
2.39,0.25,17.75
2.43,0.18,18.04
2.41,0.1,17.89
2.44,0.03,18.09
2.44,-0.03,18.09
2.42,-0.1,17.97
2.43,-0.18,18.02
2.51,-0.26,18.64
2.4,-0.32,17.83
2.42,-0.39,17.99
2.42,-0.47,17.94
2.4,-0.53,17.78
2.42,-0.61,17.94
2.41,-0.68,17.88
2.41,-0.75,17.84
2.39,-0.82,17.7
2.38,-0.88,17.61
2.38,-0.96,17.63
2.39,-1.03,17.67
2.37,-1.09,17.53
2.37,-1.16,17.5
2.38,3.91,17.36
2.36,3.81,17.27
2.37,3.75,17.36
2.37,3.68,17.4
2.36,3.6,17.41
2.37,3.53,17.45
2.35,3.43,17.33
2.35,3.36,17.38
2.34,3.28,17.36
2.34,3.2,17.34
2.33,3.13,17.36
2.34,3.07,17.45
2.35,3,17.51
2.34,2.92,17.46
2.32,2.82,17.36
2.33,2.77,17.48
2.34,2.7,17.56
2.36,2.65,17.72
2.39,2.62,17.99
2.44,2.59,18.33
2.53,2.61,19.05
2.47,2.47,18.61
2.44,2.36,18.41
2.44,2.29,18.46
2.44,2.21,18.42
2.47,2.17,18.71
2.44,2.06,18.48
2.46,2,18.62
2.47,1.94,18.77
2.47,1.86,18.76
2.44,1.76,18.52
2.47,1.71,18.76
2.47,1.63,18.79
2.45,1.54,18.66
2.47,1.48,18.83
2.47,1.41,18.84
2.45,1.32,18.68
2.45,1.24,18.66
2.43,1.16,18.58
2.42,1.08,18.5
2.43,1.01,18.55
2.42,0.93,18.49
2.37,0.83,18.09
2.47,0.79,18.87
2.41,0.7,18.45
2.45,0.64,18.74
2.39,0.55,18.3
2.36,0.47,18.07
2.39,0.4,18.33
2.37,0.32,18.12
2.37,0.25,18.18
2.34,0.18,17.95
2.37,0.1,18.15
2.37,0.03,18.13
2.36,-0.03,18.07
2.37,-0.1,18.15
2.35,-0.18,18.03
2.36,-0.25,18.05
2.32,-0.32,17.78
2.3,-0.38,17.61
2.34,-0.46,17.88
2.32,-0.53,17.75
2.32,-0.6,17.77
2.34,-0.68,17.88
2.32,-0.75,17.78
2.38,-0.84,18.18
2.26,-0.87,17.31
2.43,-1.01,18.58
2.3,-1.02,17.58
2.31,-1.1,17.66
2.31,-1.17,17.63
2.32,-1.25,17.69
2.31,4,17.41
2.31,3.93,17.44
2.3,3.84,17.39
2.3,3.77,17.44
2.3,3.68,17.43
2.28,3.59,17.38
2.27,3.49,17.26
2.28,3.44,17.37
2.28,3.37,17.44
2.28,3.3,17.48
2.29,3.23,17.53
2.27,3.13,17.39
2.26,3.06,17.41
2.29,3.01,17.61
2.28,2.93,17.56
2.27,2.84,17.5
2.26,2.76,17.46
2.29,2.73,17.72
2.28,2.64,17.66
2.32,2.61,17.98
2.35,2.57,18.26
2.38,2.53,18.51
2.38,2.46,18.52
2.37,2.37,18.46
2.36,2.28,18.37
2.39,2.23,18.63
2.4,2.17,18.74
2.38,2.08,18.64
2.39,2.01,18.71
2.39,1.94,18.74
2.4,1.86,18.81
2.39,1.78,18.76
2.38,1.7,18.71
2.38,1.62,18.72
2.38,1.55,18.72
2.37,1.47,18.68
2.36,1.38,18.57
2.45,1.36,19.28
2.37,1.24,18.66
2.35,1.16,18.56
2.34,1.08,18.49
2.35,1,18.55
2.35,0.93,18.58
2.33,0.85,18.41
2.35,0.78,18.59
2.34,0.7,18.49
2.3,0.62,18.16
2.32,0.55,18.35
2.32,0.47,18.35
2.31,0.4,18.24
2.26,0.32,17.91
2.3,0.25,18.2
2.28,0.18,18.06
2.29,0.1,18.14
2.3,0.03,18.2
2.3,-0.03,18.22
2.27,-0.1,17.95
2.27,-0.18,17.93
2.26,-0.25,17.86
2.26,-0.32,17.87
2.35,-0.41,18.57
2.26,-0.46,17.85
2.26,-0.53,17.84
2.26,-0.61,17.87
2.27,-0.68,17.92
2.27,-0.75,17.91
2.3,-0.84,18.15
2.27,-0.9,17.9
2.31,-0.99,18.24
2.23,-1.03,17.62
2.21,-1.08,17.4
2.23,-1.17,17.6
2.24,-1.24,17.64
2.23,-1.31,17.58
2.25,4.09,17.48
2.24,4.01,17.45
2.23,3.91,17.41
2.22,3.83,17.39
2.21,3.74,17.33
2.22,3.68,17.43
2.22,3.61,17.47
2.22,3.53,17.5
2.21,3.45,17.45
2.21,3.37,17.47
2.2,3.28,17.39
2.21,3.22,17.51
2.2,3.15,17.5
2.21,3.09,17.59
2.2,3,17.52
2.2,2.93,17.57
2.2,2.86,17.6
2.21,2.79,17.69
2.22,2.73,17.75
2.26,2.7,18.09
2.35,2.74,18.87
2.33,2.64,18.72
2.33,2.56,18.74
2.31,2.46,18.6
2.31,2.39,18.62
2.32,2.32,18.67
2.31,2.23,18.63
2.3,2.15,18.56
2.31,2.08,18.69
2.31,2.01,18.71
2.31,1.93,18.68
2.32,1.86,18.82
2.31,1.78,18.72
2.31,1.71,18.79
2.31,1.62,18.74
2.33,1.56,18.91
2.3,1.47,18.67
2.31,1.4,18.83
2.35,1.34,19.09
2.28,1.23,18.59
2.33,1.18,19.03
2.28,1.08,18.58
2.28,1.01,18.59
2.25,0.92,18.36
2.3,0.86,18.79
2.3,0.79,18.82
2.27,0.7,18.58
2.26,0.63,18.45
2.25,0.55,18.39
2.24,0.47,18.34
2.24,0.4,18.35
2.22,0.32,18.13
2.22,0.25,18.17
2.21,0.18,18.07
2.23,0.1,18.22
2.22,0.03,18.15
2.23,-0.03,18.21
2.22,-0.1,18.2
2.19,-0.17,17.88
2.18,-0.25,17.82
2.17,-0.32,17.78
2.18,-0.39,17.84
2.19,-0.46,17.92
2.19,-0.53,17.91
2.19,-0.61,17.93
2.17,-0.67,17.71
2.19,-0.75,17.87
2.23,-0.84,18.23
2.2,-0.9,17.92
2.16,-0.95,17.64
2.15,-1.02,17.56
2.16,-1.1,17.63
2.16,-1.17,17.62
2.16,-1.24,17.63
2.16,-1.31,17.58
2.14,4.17,17.12
2.19,4.2,17.61
2.16,4.06,17.35
2.12,3.93,17.13
2.16,3.92,17.46
2.16,3.84,17.47
2.15,3.76,17.46
2.15,3.68,17.47
2.15,3.61,17.51
2.14,3.52,17.46
2.15,3.46,17.53
2.13,3.37,17.46
2.14,3.31,17.55
2.17,3.27,17.77
2.17,3.2,17.81
2.14,3.08,17.6
2.13,3,17.58
2.12,2.91,17.47
2.12,2.83,17.48
2.14,2.79,17.67
2.14,2.72,17.73
2.28,2.82,18.89
2.26,2.72,18.76
2.25,2.64,18.73
2.27,2.57,18.86
2.24,2.47,18.67
2.23,2.38,18.56
2.24,2.31,18.66
2.22,2.22,18.58
2.25,2.17,18.78
2.24,2.09,18.77
2.25,2.02,18.88
2.24,1.93,18.75
2.24,1.86,18.8
2.23,1.78,18.76
2.24,1.71,18.82
2.23,1.62,18.75
2.23,1.54,18.72
2.22,1.47,18.72
2.23,1.4,18.78
2.23,1.32,18.8
2.23,1.24,18.8
2.2,1.15,18.55
2.2,1.08,18.57
2.2,1,18.58
2.17,0.92,18.37
2.2,0.86,18.61
2.18,0.77,18.45
2.2,0.71,18.62
2.17,0.62,18.35
2.17,0.55,18.37
2.17,0.47,18.38
2.17,0.4,18.37
2.11,0.32,17.85
2.14,0.25,18.12
2.14,0.18,18.12
2.15,0.1,18.2
2.15,0.03,18.19
2.15,-0.03,18.21
2.11,-0.1,17.9
2.12,-0.18,17.98
2.11,-0.25,17.85
2.13,-0.32,17.99
2.12,-0.39,17.96
2.11,-0.46,17.89
2.12,-0.53,17.92
2.12,-0.61,17.92
2.12,-0.68,17.94
2.12,-0.75,17.93
2.09,-0.81,17.66
2.13,-0.9,18
2.09,-0.95,17.63
2.07,-1.01,17.44
2.09,-1.09,17.59
2.1,-1.17,17.68
2.08,-1.23,17.56
2.23,-1.4,18.79
2.06,-1.36,17.38
2.03,4.17,16.8
2.08,4.2,17.25
2.08,4.12,17.28
2.05,4,17.11
2.09,4,17.47
2.11,3.97,17.68
2.08,3.83,17.43
2.08,3.76,17.47
2.08,3.69,17.53
2.08,3.61,17.5
2.08,3.55,17.61
2.1,3.5,17.74
2.08,3.39,17.6
2.1,3.36,17.86
2.08,3.25,17.68
2.07,3.16,17.64
2.11,3.15,18.02
2.06,3.01,17.63
2.06,2.94,17.65
2.07,2.87,17.69
2.21,2.98,18.92
2.18,2.87,18.69
2.2,2.82,18.89
2.16,2.69,18.58
2.17,2.63,18.72
2.17,2.55,18.68
2.16,2.47,18.65
2.15,2.38,18.59
2.15,2.3,18.62
2.19,2.26,18.94
2.21,2.21,19.12
2.19,2.11,19
2.21,2.05,19.14
2.14,1.92,18.61
2.17,1.87,18.9
2.16,1.78,18.8
2.19,1.73,19.06
2.17,1.64,18.9
2.23,1.6,19.41
2.17,1.48,18.94
2.17,1.41,18.95
2.15,1.32,18.78
2.13,1.23,18.61
2.13,1.15,18.59
2.13,1.08,18.6
2.12,1,18.58
2.1,0.92,18.38
2.13,0.86,18.68
2.11,0.77,18.46
2.15,0.71,18.81
2.1,0.62,18.37
2.1,0.55,18.44
2.1,0.47,18.39
2.09,0.4,18.28
2.08,0.32,18.22
2.07,0.25,18.16
2.06,0.18,18.08
2.08,0.1,18.2
2.08,0.03,18.2
2.05,-0.03,17.96
2.06,-0.1,18.1
2.06,-0.18,18.06
2.04,-0.25,17.93
2.04,-0.32,17.89
2.07,-0.39,18.11
2.05,-0.46,17.93
2.05,-0.54,17.97
2.03,-0.6,17.77
2.05,-0.68,17.96
2.05,-0.75,17.96
2.01,-0.81,17.6
2.06,-0.9,17.99
2.03,-0.96,17.76
2.02,-1.03,17.7
2.01,-1.09,17.58
2.01,-1.16,17.54
2.01,-1.23,17.57
2.02,-1.31,17.66
2.02,-1.38,17.6
2.01,-1.44,17.51
2.01,4.35,17.22
1.94,4.14,16.71
1.96,4.11,16.91
1.95,4.01,16.82
2.01,4.07,17.42
2.08,4.12,18.01
2,3.89,17.37
2.02,3.87,17.62
2.01,3.78,17.57
2.02,3.72,17.68
2.01,3.62,17.6
2.02,3.57,17.71
2.02,3.49,17.73
2.02,3.41,17.73
2.01,3.33,17.73
2.03,3.29,17.89
2.02,3.2,17.84
2.02,3.12,17.83
2.01,3.03,17.79
1.99,2.93,17.62
2.01,2.88,17.82
2.01,2.81,17.87
2.02,2.75,17.97
2.08,2.76,18.5
1.39,1.79,12.4
1.45,1.82,12.96
2.14,2.29,19.19
2.28,2.36,20.49
2.2,2.2,19.79
2.12,2.04,19.07
2.14,1.98,19.26
2.14,1.91,19.32
2.14,1.83,19.33
2.15,1.76,19.4
2.15,1.68,19.47
2.09,1.56,18.91
2.1,1.49,18.99
2.08,1.4,18.81
2.07,1.32,18.75
2.07,1.24,18.71
2.04,1.15,18.52
2.06,1.08,18.64
2.05,1.01,18.64
2.05,0.93,18.62
2.06,0.86,18.73
2.02,0.77,18.39
2.06,0.71,18.76
2.03,0.62,18.43
2.03,0.55,18.42
2.03,0.48,18.46
2,0.4,18.17
2.02,0.33,18.4
2,0.25,18.21
1.99,0.18,18.14
2,0.1,18.24
2,0.03,18.2
2,-0.03,18.23
2,-0.1,18.16
1.98,-0.18,18.01
1.98,-0.25,17.98
1.97,-0.32,17.92
1.98,-0.39,17.96
1.97,-0.46,17.94
1.97,-0.53,17.93
1.97,-0.61,17.9
1.97,-0.68,17.9
1.98,-0.75,17.95
1.99,-0.83,18.03
1.91,-0.86,17.32
2.03,-0.99,18.43
1.97,-1.03,17.84
1.97,-1.11,17.82
1.95,-1.17,17.64
1.95,-1.24,17.62
1.95,-1.31,17.66
1.92,-1.36,17.41
1.93,-1.44,17.46
2.01,-1.57,18.16
2.04,4.59,18.2
2.01,4.44,17.96
1.89,4.04,16.97
1.95,4.09,17.52
1.96,4.03,17.62
1.93,3.89,17.38
1.96,3.89,17.75
2.03,3.95,18.4
1.96,3.74,17.8
1.95,3.64,17.69
1.94,3.56,17.69
1.93,3.47,17.63
2.04,3.59,18.65
2.08,3.58,19.07
1.99,3.34,18.23
1.94,3.19,17.79
1.96,3.14,18
1.92,3.02,17.71
7,9.64,64.7
7.04,9.17,65.23
7.14,8.22,66.44
2.15,2.31,20.09
2.13,2.21,19.93
2.17,2.17,20.25
2.14,2.06,20.01
2.08,1.92,19.48
2.05,1.82,19.21
2.08,1.76,19.47
2.06,1.67,19.36
2.03,1.57,19.07
2.03,1.49,19.06
2,1.39,18.77
2,1.32,18.77
2.01,1.25,18.94
1.98,1.16,18.66
1.98,1.08,18.69
1.98,1,18.64
1.97,0.93,18.6
2,0.87,18.88
1.97,0.78,18.56
1.98,0.71,18.65
1.95,0.62,18.41
1.95,0.55,18.45
1.95,0.48,18.44
1.93,0.4,18.24
1.94,0.33,18.34
1.97,0.26,18.64
1.96,0.18,18.49
1.92,0.1,18.18
1.93,0.03,18.25
1.92,-0.03,18.13
1.92,-0.1,18.11
1.91,-0.18,18.06
1.9,-0.25,17.93
1.93,-0.32,18.19
1.9,-0.39,17.97
1.89,-0.46,17.86
1.9,-0.54,17.99
1.9,-0.61,17.98
1.9,-0.68,17.96
1.91,-0.75,18.03
1.96,-0.85,18.49
1.89,-0.89,17.83
1.87,-0.95,17.64
1.89,-1.03,17.8
1.87,-1.09,17.62
1.89,-1.18,17.8
1.86,-1.23,17.52
1.92,-1.34,18.03
1.84,-1.35,17.32
1.88,-1.45,17.67
1.88,-1.52,17.63
1.85,-1.57,17.32
1.96,4.59,18.22
1.67,3.83,15.49
1.87,4.08,17.52
1.81,3.88,17.01
1.92,4.04,18.04
1.96,4.04,18.42
1.86,3.77,17.57
1.92,3.8,18.08
1.96,3.82,18.56
1.97,3.75,18.66
1.99,3.71,18.87
1.98,3.62,18.83
1.97,3.53,18.79
1.94,3.39,18.47
1.98,3.38,18.9
6.53,9.6,62.68
6.63,9.49,63.71
6.69,9.32,64.43
6.65,9,64.1
6.75,8.87,65.14
6.78,8.65,65.52
6.81,8.41,65.84
6.81,8.14,65.86
2.12,2.28,20.56
2.11,2.19,20.49
2.05,2.05,19.97
2,1.92,19.46
2.01,1.85,19.55
2,1.76,19.5
2.01,1.69,19.58
1.96,1.57,19.12
1.96,1.5,19.19
1.92,1.39,18.8
1.98,1.36,19.42
1.94,1.25,18.98
1.91,1.16,18.71
1.92,1.09,18.78
1.91,1.01,18.71
1.91,0.93,18.72
1.92,0.86,18.8
1.86,0.76,18.26
1.91,0.71,18.7
1.87,0.62,18.36
1.88,0.55,18.48
1.88,0.48,18.49
1.86,0.4,18.27
1.89,0.33,18.54
1.89,0.26,18.57
1.88,0.18,18.44
1.86,0.1,18.3
1.86,0.03,18.25
1.85,-0.03,18.22
1.83,-0.1,18
1.85,-0.18,18.19
1.77,-0.24,17.43
1.85,-0.32,18.18
1.83,-0.39,17.95
1.82,-0.46,17.92
1.83,-0.54,17.98
1.82,-0.6,17.89
1.84,-0.68,18.04
1.84,-0.75,18.04
1.79,-0.81,17.6
1.77,-0.86,17.31
1.86,-0.98,18.23
1.82,-1.03,17.81
1.82,-1.1,17.8
1.81,-1.17,17.68
1.81,-1.24,17.69
1.81,-1.31,17.7
1.81,-1.39,17.74
1.75,-1.4,17.06
1.85,-1.56,18.04
1.81,-1.6,17.66
1.93,4.69,18.65
1.9,4.54,18.39
1.88,4.42,18.25
1.76,3.93,17.22
1.88,4.12,18.41
1.83,3.93,17.94
1.92,4.05,18.89
1.92,3.97,18.9
1.92,3.88,18.88
1.89,3.75,18.67
1.89,3.68,18.73
1.88,3.57,18.58
1.87,3.48,18.53
1.89,3.44,18.75
6.51,10.5,64.99
6.26,9.84,62.54
6.3,9.64,63.01
6.27,9.34,62.78
6.37,9.23,63.86
6.48,9.13,65.07
6.4,8.75,64.3
6.56,8.7,65.97
6.59,8.47,66.35
2.01,2.26,20.36
2.03,2.19,20.51
2.01,2.09,20.4
1.98,1.98,20.07
1.93,1.85,19.62
1.93,1.77,19.63
1.92,1.68,19.51
1.88,1.57,19.15
1.83,1.46,18.63
1.96,1.48,19.93
1.86,1.33,18.97
1.79,1.2,18.27
1.85,1.17,18.87
1.86,1.1,19.02
1.83,1.01,18.67
1.85,0.94,18.9
1.82,0.85,18.64
1.76,0.75,17.98
1.83,0.71,18.72
1.78,0.61,18.19
1.82,0.55,18.6
1.79,0.47,18.29
1.79,0.4,18.31
1.83,0.33,18.68
1.83,0.26,18.78
1.83,0.18,18.71
1.78,0.1,18.22
1.79,0.03,18.28
1.78,-0.03,18.25
1.77,-0.1,18.13
1.79,-0.18,18.29
1.79,-0.25,18.33
1.7,-0.31,17.4
1.76,-0.39,17.99
1.76,-0.46,17.98
1.76,-0.53,17.99
1.76,-0.61,17.98
1.76,-0.68,17.98
1.78,-0.76,18.15
1.78,-0.83,18.19
1.7,-0.87,17.38
1.74,-0.96,17.74
1.74,-1.03,17.71
1.74,-1.1,17.79
1.74,-1.17,17.73
1.73,-1.24,17.66
1.76,-1.33,17.97
1.73,-1.38,17.61
1.75,-1.46,17.81
1.75,-1.54,17.81
1.74,-1.6,17.67
1.74,-1.67,17.69
1.77,4.48,17.82
1.78,4.44,18
1.71,4.2,17.37
1.82,4.24,18.58
1.81,4.12,18.46
1.87,4.18,19.11
1.84,4.03,18.82
1.86,4,19.06
1.83,3.87,18.86
1.84,3.8,18.94
1.82,3.68,18.76
1.81,3.59,18.7
1.83,3.55,18.92
1.58,3,16.37
6.16,10.88,63.99
6.05,10.43,62.92
5.99,10.07,62.35
5.98,9.8,62.36
5.97,9.53,62.34
6.03,9.37,63.01
6.09,9.2,63.67
6.15,9.03,64.41
6.2,8.84,65
6.2,8.58,65.09
6.22,8.34,65.38
6.27,8.13,65.89
1.91,2.24,20.22
1.94,2.18,20.46
1.85,2.01,19.57
1.85,1.93,19.62
1.86,1.86,19.7
1.8,1.73,19.12
1.85,1.69,19.63
1.8,1.57,19.09
1.77,1.47,18.84
1.81,1.43,19.26
1.76,1.31,18.7
1.77,1.24,18.85
1.76,1.16,18.74
1.75,1.08,18.67
1.75,1,18.65
1.75,0.93,18.67
1.66,0.81,17.69
1.74,0.77,18.54
1.75,0.7,18.67
1.75,0.63,18.63
1.74,0.55,18.6
1.74,0.48,18.6
1.73,0.4,18.52
1.74,0.33,18.62
1.73,0.25,18.52
1.75,0.18,18.7
1.71,0.1,18.29
1.72,0.03,18.35
1.7,-0.03,18.15
1.7,-0.1,18.15
1.73,-0.18,18.48
1.72,-0.25,18.32
1.72,-0.32,18.32
1.68,-0.39,17.94
1.69,-0.46,17.99
1.69,-0.54,18.04
1.69,-0.61,18.05
1.68,-0.68,17.9
1.67,-0.74,17.79
1.68,-0.82,17.87
1.66,-0.88,17.72
1.66,-0.95,17.71
1.66,-1.02,17.73
1.67,-1.1,17.83
1.67,-1.17,17.76
1.67,-1.24,17.77
1.69,-1.33,17.92
1.69,-1.41,18
1.63,-1.42,17.34
1.76,-1.61,18.71
1.67,-1.6,17.7
1.67,-1.67,17.7
1.68,4.45,17.7
1.58,4.11,16.69
1.65,4.23,17.5
1.79,4.34,19.03
1.74,4.15,18.59
1.78,4.15,19
1.77,4.05,18.92
1.76,3.95,18.84
1.77,3.9,19.02
1.75,3.77,18.82
1.74,3.68,18.75
1.73,3.58,18.65
5.6,10.57,60.66
5.63,10.38,61.08
5.65,10.18,61.45
5.69,10,61.98
5.77,9.88,62.87
5.79,9.65,63.18
5.81,9.42,63.42
5.86,9.24,64.05
5.82,8.92,63.7
5.91,8.81,64.8
5.95,8.59,65.23
5.97,8.36,65.57
5.99,8.12,65.85
6.05,7.93,66.56
1.84,2.25,20.3
1.82,2.14,20.09
1.8,2.04,19.9
1.78,1.93,19.65
1.78,1.86,19.7
1.74,1.74,19.3
1.77,1.69,19.64
1.73,1.58,19.21
1.7,1.48,18.93
1.73,1.42,19.23
1.74,1.36,19.39
1.67,1.22,18.59
1.66,1.14,18.48
1.68,1.08,18.74
1.68,1,18.68
1.68,0.93,18.67
1.68,0.86,18.73
1.65,0.77,18.43
1.71,0.72,19.07
1.67,0.63,18.59
1.67,0.55,18.64
1.67,0.48,18.61
1.67,0.4,18.62
1.66,0.33,18.56
1.65,0.25,18.41
1.65,0.18,18.44
1.63,0.1,18.22
1.65,0.03,18.41
1.64,-0.03,18.3
1.64,-0.1,18.28
1.6,-0.17,17.83
1.57,-0.24,17.54
1.64,-0.32,18.29
1.61,-0.39,17.96
1.62,-0.46,18.04
1.63,-0.54,18.13
1.63,-0.61,18.19
1.63,-0.68,18.13
1.62,-0.75,18.08
1.6,-0.81,17.82
1.59,-0.88,17.75
1.61,-0.97,17.96
1.6,-1.03,17.76
1.6,-1.1,17.83
1.61,-1.18,17.86
1.6,-1.24,17.79
1.61,-1.32,17.87
1.6,-1.39,17.76
1.59,-1.45,17.66
1.65,-1.58,18.32
1.6,-1.6,17.73
1.6,-1.68,17.77
1.61,-1.75,17.82
1.6,4.51,17.62
1.55,4.29,17.09
1.62,4.43,17.97
1.51,4.05,16.76
1.87,4.92,20.78
1.75,4.52,19.47
1.63,4.14,18.19
1.73,4.32,19.38
1.7,4.15,19
1.7,4.09,19.12
1.68,3.96,18.9
1.68,3.87,18.88
1.64,3.7,18.44
5.08,10.76,57.46
5.26,10.64,59.61
5.3,10.48,60.17
5.39,10.41,61.27
5.42,10.21,61.68
5.46,10.03,62.23
5.46,9.79,62.37
5.53,9.66,63.23
5.48,9.3,62.65
5.57,9.19,63.74
5.68,9.11,65.1
5.62,8.76,64.53
5.66,8.55,65
5.7,8.36,65.59
5.67,8.04,65.25
5.78,7.94,66.63
1.74,2.23,20.1
1.72,2.12,19.91
1.7,2.02,19.72
1.68,1.92,19.48
1.68,1.84,19.47
1.7,1.78,19.69
1.66,1.66,19.29
1.65,1.57,19.15
1.66,1.5,19.28
1.7,1.46,19.72
1.48,1.2,17.24
1.62,1.24,18.89
1.62,1.17,18.92
1.62,1.09,18.92
1.6,1.01,18.71
1.61,0.94,18.81
1.62,0.86,18.87
1.6,0.78,18.66
1.62,0.71,18.9
1.6,0.63,18.66
1.59,0.55,18.63
1.6,0.48,18.67
1.59,0.4,18.64
1.52,0.31,17.73
1.58,0.25,18.43
1.58,0.18,18.46
1.57,0.1,18.33
1.57,0.03,18.32
1.56,-0.03,18.29
1.56,-0.1,18.2
1.59,-0.18,18.62
1.57,-0.25,18.3
1.57,-0.33,18.4
1.56,-0.39,18.19
1.55,-0.47,18.11
1.56,-0.54,18.22
1.56,-0.61,18.17
1.55,-0.68,18.16
1.55,-0.76,18.13
1.51,-0.8,17.6
1.54,-0.89,17.92
1.53,-0.96,17.86
1.54,-1.04,18
1.53,-1.1,17.8
1.55,-1.19,18.03
1.53,-1.24,17.82
1.54,-1.32,17.87
1.51,-1.37,17.57
1.55,-1.48,18.03
1.55,-1.55,18.01
1.53,-1.6,17.75
1.53,-1.67,17.7
1.54,-1.75,17.82
1.52,-1.8,17.59
1.69,5.01,19.59
1.54,4.49,17.91
1.51,4.31,17.49
1.78,5.01,20.76
1.54,4.24,17.91
1.62,4.39,18.9
1.55,4.12,18.12
1.62,4.23,19
1.54,3.96,18.12
1.63,4.1,19.16
1.59,3.91,18.69
1.5,3.62,17.67
4.86,11.5,57.36
4.93,11.43,58.3
4.95,11.23,58.6
5.02,11.14,59.51
5.04,10.94,59.84
5.1,10.82,60.65
5.12,10.63,61.06
5.1,10.34,60.91
5.12,10.11,61.12
5.14,9.91,61.51
5.22,9.81,62.56
5.26,9.62,63.06
5.32,9.48,63.87
5.29,9.16,63.58
5.36,9.02,64.46
5.34,8.74,64.37
5.44,8.62,65.56
5.5,8.45,66.37
5.39,8.02,65.09
5.52,7.95,66.78
1.66,2.23,20.12
1.65,2.13,19.99
1.65,2.06,20.08
1.63,1.95,19.87
1.63,1.87,19.87
1.61,1.76,19.56
1.58,1.66,19.29
1.59,1.59,19.34
1.58,1.5,19.24
1.62,1.46,19.81
1.58,1.35,19.26
1.6,1.28,19.52
1.55,1.17,18.97
1.54,1.09,18.88
1.54,1.01,18.85
1.54,0.94,18.86
1.54,0.86,18.92
1.53,0.78,18.77
1.52,0.7,18.59
1.53,0.63,18.75
1.52,0.55,18.66
1.52,0.48,18.66
1.53,0.41,18.74
1.49,0.32,18.3
1.49,0.25,18.33
1.5,0.18,18.45
1.5,0.1,18.37
1.5,0.03,18.36
1.49,-0.03,18.33
1.49,-0.1,18.35
1.48,-0.18,18.22
1.49,-0.25,18.33
1.49,-0.32,18.28
1.48,-0.39,18.14
1.47,-0.46,18.05
1.48,-0.54,18.18
1.49,-0.61,18.25
1.48,-0.68,18.18
1.48,-0.76,18.14
1.46,-0.82,17.87
1.48,-0.9,18.07
1.47,-0.97,17.98
1.47,-1.04,17.99
1.47,-1.11,17.96
1.47,-1.18,17.93
1.47,-1.26,17.98
1.47,-1.33,17.98
1.47,-1.4,17.93
1.48,-1.48,18.06
1.47,-1.54,17.91
1.47,-1.61,17.86
1.46,-1.68,17.82
1.46,-1.75,17.8
1.45,-1.81,17.67
1.59,4.95,19.39
1.39,4.24,16.92
4.59,11.9,56.89
4.65,11.81,57.67
4.66,11.6,57.93
4.66,11.37,58.04
4.71,11.23,58.66
4.68,10.93,58.45
4.81,10.98,60.11
4.81,10.73,60.19
4.88,10.64,61.17
4.86,10.34,60.97
4.91,10.2,61.71
4.91,9.94,61.75
4.99,9.86,62.92
4.98,9.58,62.83
5.01,9.38,63.24
5.1,8.76,64.62
1.54,2.1,19.69
1.55,2.03,19.88
1.55,1.95,19.89
1.59,1.92,20.37
1.54,1.77,19.7
1.5,1.66,19.27
1.51,1.59,19.42
1.51,1.51,19.34
1.66,1.57,21.26
1.48,1.33,19.08
1.52,1.29,19.59
1.51,1.2,19.42
1.47,1.1,18.99
1.47,1.01,18.91
1.47,0.94,18.97
1.5,0.81,19.38
1.47,0.71,18.96
1.45,0.63,18.69
1.46,0.56,18.88
1.45,0.48,18.68
1.46,0.41,18.81
1.41,0.32,18.19
1.42,0.25,18.38
1.43,0.18,18.47
1.42,0.1,18.37
1.42,0.03,18.4
1.42,-0.03,18.3
1.42,-0.1,18.31
1.44,-0.18,18.55
1.44,-0.25,18.58
1.41,-0.32,18.21
1.41,-0.39,18.23
1.41,-0.47,18.24
1.4,-0.54,18.11
1.41,-0.61,18.24
1.41,-0.68,18.17
1.41,-0.76,18.19
1.39,-0.82,17.97
1.42,-0.91,18.33
1.4,-0.97,18.06
1.4,-1.04,17.99
1.4,-1.11,17.97
1.4,-1.18,17.99
1.39,-1.24,17.81
1.39,-1.32,17.86
1.41,-1.41,18.11
1.41,-1.48,18.08
1.41,-1.55,18.04
1.39,-1.61,17.87
1.39,-1.68,17.86
1.39,-1.75,17.81
1.39,-1.82,17.78
1.4,-1.9,17.87
4.14,12.66,53.52
4.19,12.57,54.21
4.39,12.72,57.1
4.24,12.04,55.18
4.32,12.03,56.3
4.31,11.78,56.33
4.33,11.59,56.63
4.46,11.7,58.43
4.45,11.43,58.38
4.41,11.1,58.04
4.53,11.15,59.66
4.56,10.97,60.11
4.54,10.69,59.97
4.58,10.54,60.63
4.64,10.41,61.38
4.64,10.17,61.57
4.7,10.05,62.43
4.69,9.77,62.38
4.74,9.62,63.09
4.77,9.41,63.52
